,0,1
49,sigmoid/ act 150 neurons/ l2 reg/ sparse_categorical_crossentropy losses ,0.8999999761581421
50,sigmoid/ act 150 neurons/ l1_l2 reg/ sparse_categorical_crossentropy losses ,0.9125000238418579
51,sigmoid/ act 150 neurons/ no reg/ sparse_categorical_crossentropy losses ,0.925000011920929
52,sigmoid/ act 175 neurons/ l1 reg/ sparse_categorical_crossentropy losses ,0.875
53,sigmoid/ act 175 neurons/ l2 reg/ sparse_categorical_crossentropy losses ,0.9750000238418579
54,sigmoid/ act 175 neurons/ l1_l2 reg/ sparse_categorical_crossentropy losses ,0.949999988079071
55,sigmoid/ act 175 neurons/ no reg/ sparse_categorical_crossentropy losses ,0.949999988079071
56,sigmoid/ act 200 neurons/ l1 reg/ sparse_categorical_crossentropy losses ,0.987500011920929
57,sigmoid/ act 200 neurons/ l2 reg/ sparse_categorical_crossentropy losses ,0.9624999761581421
58,sigmoid/ act 200 neurons/ l1_l2 reg/ sparse_categorical_crossentropy losses ,0.8999999761581421
59,sigmoid/ act 200 neurons/ no reg/ sparse_categorical_crossentropy losses ,0.949999988079071
60,sigmoid/ act 225 neurons/ l1 reg/ sparse_categorical_crossentropy losses ,0.9750000238418579
61,sigmoid/ act 225 neurons/ l2 reg/ sparse_categorical_crossentropy losses ,0.949999988079071
62,sigmoid/ act 225 neurons/ l1_l2 reg/ sparse_categorical_crossentropy losses ,0.987500011920929
63,sigmoid/ act 225 neurons/ no reg/ sparse_categorical_crossentropy losses ,0.925000011920929
64,tanh/ act 50 neurons/ l1 reg/ sparse_categorical_crossentropy losses ,0.824999988079071
65,tanh/ act 50 neurons/ l2 reg/ sparse_categorical_crossentropy losses ,0.887499988079071
66,tanh/ act 50 neurons/ l1_l2 reg/ sparse_categorical_crossentropy losses ,0.8999999761581421
67,tanh/ act 50 neurons/ no reg/ sparse_categorical_crossentropy losses ,0.875
68,tanh/ act 75 neurons/ l1 reg/ sparse_categorical_crossentropy losses ,0.949999988079071
69,tanh/ act 75 neurons/ l2 reg/ sparse_categorical_crossentropy losses ,0.925000011920929
70,tanh/ act 75 neurons/ l1_l2 reg/ sparse_categorical_crossentropy losses ,0.9375
71,tanh/ act 75 neurons/ no reg/ sparse_categorical_crossentropy losses ,0.9375
72,tanh/ act 100 neurons/ l1 reg/ sparse_categorical_crossentropy losses ,0.949999988079071
73,tanh/ act 100 neurons/ l2 reg/ sparse_categorical_crossentropy losses ,0.987500011920929
74,tanh/ act 100 neurons/ l1_l2 reg/ sparse_categorical_crossentropy losses ,0.925000011920929
75,tanh/ act 100 neurons/ no reg/ sparse_categorical_crossentropy losses ,0.925000011920929
76,tanh/ act 125 neurons/ l1 reg/ sparse_categorical_crossentropy losses ,0.925000011920929
77,tanh/ act 125 neurons/ l2 reg/ sparse_categorical_crossentropy losses ,0.9750000238418579
78,tanh/ act 125 neurons/ l1_l2 reg/ sparse_categorical_crossentropy losses ,0.9750000238418579
79,tanh/ act 125 neurons/ no reg/ sparse_categorical_crossentropy losses ,0.925000011920929
80,tanh/ act 150 neurons/ l1 reg/ sparse_categorical_crossentropy losses ,0.9750000238418579
81,tanh/ act 150 neurons/ l2 reg/ sparse_categorical_crossentropy losses ,0.925000011920929
82,tanh/ act 150 neurons/ l1_l2 reg/ sparse_categorical_crossentropy losses ,0.9375
83,tanh/ act 150 neurons/ no reg/ sparse_categorical_crossentropy losses ,0.949999988079071
84,tanh/ act 175 neurons/ l1 reg/ sparse_categorical_crossentropy losses ,1.0
85,tanh/ act 175 neurons/ l2 reg/ sparse_categorical_crossentropy losses ,0.9624999761581421
86,tanh/ act 175 neurons/ l1_l2 reg/ sparse_categorical_crossentropy losses ,0.9750000238418579
87,tanh/ act 175 neurons/ no reg/ sparse_categorical_crossentropy losses ,0.9624999761581421
88,tanh/ act 200 neurons/ l1 reg/ sparse_categorical_crossentropy losses ,0.9750000238418579
89,tanh/ act 200 neurons/ l2 reg/ sparse_categorical_crossentropy losses ,0.9750000238418579
90,tanh/ act 200 neurons/ l1_l2 reg/ sparse_categorical_crossentropy losses ,0.9624999761581421
91,tanh/ act 200 neurons/ no reg/ sparse_categorical_crossentropy losses ,1.0
92,tanh/ act 225 neurons/ l1 reg/ sparse_categorical_crossentropy losses ,1.0
93,tanh/ act 225 neurons/ l2 reg/ sparse_categorical_crossentropy losses ,0.9624999761581421
94,tanh/ act 225 neurons/ l1_l2 reg/ sparse_categorical_crossentropy losses ,0.987500011920929
95,tanh/ act 225 neurons/ no reg/ sparse_categorical_crossentropy losses ,0.987500011920929
96,elu/ act 50 neurons/ l1 reg/ sparse_categorical_crossentropy losses ,0.8125
97,elu/ act 50 neurons/ l2 reg/ sparse_categorical_crossentropy losses ,0.612500011920929
98,elu/ act 50 neurons/ l1_l2 reg/ sparse_categorical_crossentropy losses ,0.44999998807907104
99,elu/ act 50 neurons/ no reg/ sparse_categorical_crossentropy losses ,0.925000011920929
100,elu/ act 75 neurons/ l1 reg/ sparse_categorical_crossentropy losses ,0.9750000238418579
101,elu/ act 75 neurons/ l2 reg/ sparse_categorical_crossentropy losses ,0.6625000238418579
102,elu/ act 75 neurons/ l1_l2 reg/ sparse_categorical_crossentropy losses ,0.625
103,elu/ act 75 neurons/ no reg/ sparse_categorical_crossentropy losses ,0.949999988079071
104,elu/ act 100 neurons/ l1 reg/ sparse_categorical_crossentropy losses ,0.987500011920929
105,elu/ act 100 neurons/ l2 reg/ sparse_categorical_crossentropy losses ,0.574999988079071
106,elu/ act 100 neurons/ l1_l2 reg/ sparse_categorical_crossentropy losses ,0.5375000238418579
107,elu/ act 100 neurons/ no reg/ sparse_categorical_crossentropy losses ,0.9750000238418579
108,elu/ act 125 neurons/ l1 reg/ sparse_categorical_crossentropy losses ,0.987500011920929
109,elu/ act 125 neurons/ l2 reg/ sparse_categorical_crossentropy losses ,0.625
110,elu/ act 125 neurons/ l1_l2 reg/ sparse_categorical_crossentropy losses ,0.5
111,elu/ act 125 neurons/ no reg/ sparse_categorical_crossentropy losses ,0.9750000238418579
112,elu/ act 150 neurons/ l1 reg/ sparse_categorical_crossentropy losses ,0.9624999761581421
113,elu/ act 150 neurons/ l2 reg/ sparse_categorical_crossentropy losses ,0.637499988079071
114,elu/ act 150 neurons/ l1_l2 reg/ sparse_categorical_crossentropy losses ,0.550000011920929
115,elu/ act 150 neurons/ no reg/ sparse_categorical_crossentropy losses ,0.9624999761581421
116,elu/ act 175 neurons/ l1 reg/ sparse_categorical_crossentropy losses ,1.0
117,elu/ act 175 neurons/ l2 reg/ sparse_categorical_crossentropy losses ,0.612500011920929
118,elu/ act 175 neurons/ l1_l2 reg/ sparse_categorical_crossentropy losses ,0.42500001192092896
119,elu/ act 175 neurons/ no reg/ sparse_categorical_crossentropy losses ,0.9624999761581421
120,elu/ act 200 neurons/ l1 reg/ sparse_categorical_crossentropy losses ,0.9750000238418579
121,elu/ act 200 neurons/ l2 reg/ sparse_categorical_crossentropy losses ,0.6000000238418579
122,elu/ act 200 neurons/ l1_l2 reg/ sparse_categorical_crossentropy losses ,0.5375000238418579
123,elu/ act 200 neurons/ no reg/ sparse_categorical_crossentropy losses ,1.0
124,elu/ act 225 neurons/ l1 reg/ sparse_categorical_crossentropy losses ,0.949999988079071
125,elu/ act 225 neurons/ l2 reg/ sparse_categorical_crossentropy losses ,0.7124999761581421
126,elu/ act 225 neurons/ l1_l2 reg/ sparse_categorical_crossentropy losses ,0.512499988079071
127,elu/ act 225 neurons/ no reg/ sparse_categorical_crossentropy losses ,0.987500011920929
